grass.pct,shrub.pct,log.regen.density,seedling.pct,field.cluster,Plot,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y.x,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re-0gen_prob,x_y.y,herb.pct,green.pct,npv.pct,aspect,slope,seedling.density,densiometer,dom.tree.spp,dom.seedling.spp,young.tree.density,regen.density,year,log.seedling.density
47.5,72.5,3.2188758248682006,0,1,WH-3-X,-119.820143965,44.951722161,305.8,-52.5,-0.624812354848266,1.30337705833101,0.354874606374119,13.0879120879121,1,-119.820143965_44.951722161,Wheeler,15,110,216,505,639,1240,Y,N,409,454,436,206,221,337,432,345,345,398,83,371,269,198,157,261,304,402,351,388,357,368,314,467,358.3,227,315,-21.3498684213311,467,1,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638,430.5571873646629,8.498752315282086,13.140458408648787,0.27691662311553955,-119.820143965_44.951722161,14.375,86.25,13.75,-0.342705785839974,17,25,1.30208333333333,PSME?,PIPO,0,25,2023,3.2188758248682006
48.125,27.5,10.17542126801977,59.375,2,FL-B5-2,-119.20991948,44.155743479,153.5,-285.4,-0.55923957724551,0.838459785828207,0.955178629679225,27.3406593406594,1,-119.20991948_44.155743479,Flagtail,55,110,168,519,650,1667,Y,N,356,367,467,427,453,432,453,461,469,504,80,0,51,100,102,158,212,216,190,231,275,275,336,368,438.9,40,424,-61.1173100171948,368,13,10,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,553.1338301591843,5.807125968041883,12.074685378784595,0.5016262531280518,-119.20991948_44.155743479,26.25,82.5,15,-0.342705618301152,10,26250,37.3697916666667,PICO,PICO,0,26250,2023,10.17542126801977
48.75,28.75,6.586171654854675,6.25,3,H12,-117.5839002,46.29206069,255.4,-344.9,-1.49190901768555,0.644677661169415,0.0102368391553765,-1.32417582417582,2,-117.5839002_46.29206069,School,55,110,87,307,427,1410,N,N,676,734,614,477,498,580,569,619,589,647,83,387,220,280,239,287,209,223,195,243,271,299,303,266,600.3,235,564,-134.359048887409,387,NA,1,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,842.8981160218076,7.4989880147974635,9.695572655759982,0.6411306262016296,-117.5839002_46.29206069,26.25,45,38.75,-0.342705551795328,16.85352516,600,0,LAOC,ABGR,125,725,2022,6.396929655216146
48.75,5,6.802394763324311,6.25,3,EG-8-2,-119.40432966,43.774274536,-119.555094909668,-383.950183105469,0.273808433686036,0.136638804912209,0.246667872553213,13.672558585366,2,-119.40432966_43.774274536,Egley,45,110,175,574,703,1553,Y,N,223.167266845703,273.885345458984,257.803466796875,261.318511962891,267.528411865234,276.789398193359,274.716674804688,233.293319702148,296.235687255859,279.212799072266,-448.025787353516,-427.775848388672,-104.950492858887,36.1266288757324,-148.648651123047,-87.9657897949219,-108.028335571289,-105.202972412109,-102.632995605469,-85.0281829833984,-61.4443092346191,-56.4574737548828,-44.6115303039551,-47.081901550293,264.395088195801,-437.900817871094,727.238586425781,36.7817992921061,36.1266288757324,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921,396.1561717540437,5.870166506426353,14.25734942373719,NA,-119.40432966_43.774274536,12.5,27.5,40,-0.342705555775023,3,900,0.651041666666667,PIPO,PIPO,0,900,2023,6.802394763324311
48.75,66.25,5.1647859739235145,1.25,1,EG-4-3,-119.367521316,43.825161155,97.954056930542,-235.583305740356,1.12142890141849,0.757797559513202,0.674958424512951,28.6171261294858,1,-119.367521316_43.825161155,Egley,45,110,117,620,754,1501,Y,N,327.017822265625,293.763427734375,336.279632568359,319.354827880859,301.204833984375,351.085632324219,374.647888183594,325.638916015625,342.521270751953,363.859375,-286.334045410156,-243.348983764648,-39.7301330566406,55.9334831237793,102.09992980957,158.812133789062,168.472900390625,135.842880249023,196.531799316406,217.011367797852,227.915191650391,184.023666381836,199.757141113281,252.753799438477,333.537362670898,-264.841514587402,650.193420410156,146.404603020536,252.753799438477,NA,9,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,418.14374008896573,6.046189865451868,14.481990090604544,NA,-119.367521316_43.825161155,8.75,38.75,60,-0.342705549700482,21,175,10.8072916666667,PIPO,PIPO,0,175,2023,5.1647859739235145
51.25,10,7.24422751560335,0,3,EG-B3-2,-119.39503267,43.773570477,-94.930189704895,-514.127052497864,-2.23656377122354,0.150026077363746,0.00718910985497789,-1.4975932613834,2,-119.39503267_43.773570477,Egley,45,110,175,574,703,1561,Y,N,426.957214355469,427.755096435547,415.703460693359,393.455718994141,404.065032958984,421.746307373047,412.559631347656,393.00244140625,420.987152099609,475.736572265625,-60.4089202880859,-138.245025634766,62.8904609680176,24.3298969268799,-161.770172119141,-104.968505859375,-136.786193847656,-147.540985107422,-125.860992431641,-134.549606323242,-86.8007736206055,-73.9427032470703,-77.7903060913086,-30.3681812286377,419.196862792969,-99.3269729614258,536.145492553711,-251.457158126833,62.8904609680176,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921,395.6642637310125,5.84782498401038,14.221889450654855,NA,-119.39503267_43.773570477,6.875,23.75,43.75,-0.342705580007344,2,1400,3.90625,PIPO,PIPO,0,1400,2023,7.24422751560335
51.25,43.75,6.684611727667927,2.5,3,H15,-117.5137322,46.26809684,226.8,-379.4,-0.156637937349638,0.532827449686572,0.569727483122261,16.1538461538462,2,-117.5137322_46.26809684,School,65,111,149,294,417,1343,N,N,593,615,633,657,614,562,588,598,589,613,0,22,223,195,253,269,157,305,266,270,308,289,323,320,606.2,11,613,-19.3812356978812,323,NA,NA,641.697801852053,3.47860412942678,11.9248539717914,3.0217397146424,10.5705681880724,7.70172905060909,721.5587090786485,7.79306948212549,9.9047297857169,NA,-117.5137322_46.26809684,28.75,46.25,41.25,-0.342705665306673,23.15473366,800,2.47396,PSME,PIPO,0,800,2022,6.684611727667927
52.5,66.25,6.802394763324311,5,1,WH-4-1,-119.808166488,44.951060925,454.8,-11,3.15808502102555,1.39759553456419,0.533468253488793,26.7692307692308,1,-119.808166488_44.951060925,Wheeler,25,110,200,503,635,1363,N,N,519,471,505,489,387,361,477,481,463,505,0,177,236,381,409,502,497,644,579,651,472,560,543,519,465.8,88.5,505,239.64465112314,651,3,3,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249,437.6913439710714,8.314031796612698,12.968059616861254,NA,-119.808166488_44.951060925,1.875,53.125,45,-0.342705782970941,9,500,33.3333333333333,PIPO,PIPO,400,900,2023,6.214608098422191
53.75,11.25,3.2188758248682006,0,3,EG-10-2,-119.390559401,43.762678861,-143.754922866821,-342.696956253052,-0.199495784022985,-0.177565248009814,0.333564876280723,10.3798107524494,2,-119.390559401_43.762678861,Egley,35,110,183,569,697,1535,Y,N,110.471389770508,218.234024047852,229.658798217773,235.668792724609,192.739273071289,179.817138671875,196.366180419922,201.558624267578,213.564208984375,211.341903686523,-372.010620117188,-323.7900390625,-157.698287963867,-35.3251914978027,-169.313751220703,-132.753616333008,-156.545959472656,-144.967178344727,-135.66796875,-99.8545837402344,-81.6326522827148,-82.7876510620117,-77.5,-102.412605285645,198.94203338623,-347.900329589844,583.352523803711,-22.407877071490802,-35.3251914978027,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,399.4937905958104,5.839516522117931,14.203262166488798,0.35166409611701965,-119.390559401_43.762678861,10,27.5,46.25,-0.342705711165198,1,25,0,PIPO,PIPO,0,25,2023,3.2188758248682006
55,17.5,4.8283137373023015,0,3,EG-8-1,-119.305205962,43.833800707,-100.285455799103,-398.8250248909,-0.0217195355987089,0.419162566353135,0.909369034121329,34.3518047647162,2,-119.305205962_43.833800707,Egley,35,110,201,645,779,1409,Y,Y,281.487731933594,392.022003173828,326.99462890625,261.944000244141,270.598083496094,309.106842041016,276.148803710938,283.333343505859,286.755249023438,297.005004882812,-370.936889648438,-334.054046630859,-242.624084472656,-131.958755493164,-131.638229370117,-70.6274642944336,-113.916259765625,-27.5944805145264,-67.4882659912109,13.8128747940063,103.234153747559,81.4614334106445,125.136611938477,105.882354736328,298.539569091797,-352.495468139648,667.94189453125,-3.2300271891317,125.136611938477,NA,NA,381.967649337038,-1.95628843470339,13.8395454300178,1.00276706659255,14.090688616223,5.94162849765722,401.597756247285,6.259240371243021,14.737803772634633,0.24636045098304749,-119.305205962_43.833800707,25,32.5,45,-0.342705782970941,24,125,0,JUOC,JUOC,0,125,2023,4.8283137373023015
56.25,11.25,6.652863029353347,0,3,WH-2-2,-119.865569131,44.949958746,158.1,-237.5,-0.619759833208076,0.811425682507583,0.582296308600289,20.1593406593407,1,-119.865569131_44.949958746,Wheeler,15,110,175,526,661,1202,Y,N,398,387,418,297,386,368,438,384,482,398,0,154,28,0,60,144,184,310,256,230,215,272,202,321,395.6,77,398,-59.8827421140463,321,13,7,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993,419.2666736600882,8.40945326804148,13.589413932832425,0.26907455921173096,-119.865569131_44.949958746,6.25,36.25,48.125,-0.3427056378302,18,200,42.7734375,PIPO,LAOC,575,775,2023,5.298317366548036
6.25,45,8.980927207648378,46.25,2,EA-5-1,-118.502220832,44.501116083,57,-281.6,-1.05073727664965,1.34967513290018,0.819873360262046,36.5054945054945,1,-118.502220832_44.501116083,Easy,45,110,95,407,532,1922,N,N,322,382,309,302,302,380,373,371,341,304,0,0,0,18,0,33,19,57,113,124,206,270,400,457,338.6,0,304,-100.518509034342,457,12,10,792.118177596413,0.237749217068889,12.010753852021,1.98166507547218,11.779410685417,6.12425153454497,793.6264499914371,5.564035755252849,10.40903447973154,0.6831485629081726,-118.502220832_44.501116083,15,61.25,32.5,-0.342705549536301,15,7750,44.53125,?,LAOC,200,7950,2023,8.955448122347393
6.25,46.875,7.649692623711514,28.75,2,EA-3-2,-118.514233482,44.482945153,20,-319.1,-0.444217478070228,0.636980241816573,0.703690865947874,18.2142857142857,2,-118.514233482_44.482945153,Easy,45,110,119,385,506,1950,N,N,315,347,437,376,383,381,373,390,389,0,0,0,0,0,0,0,54,0,50,3,93,175,216,209,339.1,0,0,-41.7228031807323,216,NA,12,792.118177596413,0.237749217068889,12.010753852021,1.98166507547218,11.779410685417,6.12425153454497,835.7875144010485,5.0949400479958165,10.108092073266775,0.6173995137214661,-118.514233482_44.482945153,12.5,74.375,23.75,-0.342705553329124,12,1750,40.8854166666667,?,LAOC,350,2100,2023,7.4673710669175595
61.25,43.75,0,0,3,EG-7-1,-119.371444232,43.82988332,19.9455369949341,-347.767176628113,0.484672177796053,0.514137059373402,0.740370839942613,31.3882530966958,1,-119.371444232_43.82988332,Egley,45,110,127,585,718,1505,Y,N,363.573883056641,355.572998046875,397.572082519531,361.036987304688,361.312469482422,346.595245361328,346.1689453125,345.167663574219,382.445129394531,417.681732177734,-354.078277587891,-321.897796630859,-118.210861206055,25.0406513214111,-6.74846649169922,52.1739120483398,32.7251663208008,90.4858856201172,123.903511047363,138.075317382812,183.908050537109,158.388931274414,137.509750366211,189.054733276367,367.712713623047,-337.988037109375,771.760009765625,71.9055217043637,189.054733276367,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,443.3021670427155,5.749894345207135,14.017571341427345,0.36147066950798035,-119.371444232_43.82988332,27.5,36.25,47.5,-0.342705566359399,20,0,0.455729166666667,PIPO,-,0,0,2023,0
62.5,11.875,7.226209010100671,18.125,3,FL-9-2,-119.17446557,44.197868422,65.8,-389.1,-0.707609188278003,0.437458782149923,0.0527163270643869,3.47802197802198,2,-119.17446557_44.197868422,Flagtail,55,110,181,570,706,1494,Y,N,469,372,450,466,424,468,526,427,431,516,0,0,0,0,48,57,199,157,62,51,84,37,68,31,454.9,0,516,-86.4249300683317,199,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,493.8815366492941,5.6210469939283305,13.698138284009023,0.42138469219207764,-119.17446557_44.197868422,11.25,67.5,30,-0.342705764462873,10,1300,18.4895833333333,PICO-PIPO,PIPO,75,1375,2023,7.170119543449628
63.75,2.5,0,5,3,H1,-117.5343066,46.29348527,72.3,-520.3,-1.73042128110446,0.435369557880527,0.00375206646201162,1.06043956043957,2,-117.5343066_46.29348527,School,55,111,176,317,444,1269,N,N,605,543,621,596,553,619,613,620,590,566,0,258,0,88,51,55,27,70,63,43,68,155,144,115,592.6,129,566,-228.512589924504,258,NA,NA,749.386384950805,3.45736659071865,11.7993239684283,3.01442378997224,10.4726554687499,7.62834527957346,692.1480833701394,8.064222334121316,10.162545757011753,NA,-117.5343066_46.29348527,21.25,36.25,41.25,-0.342705551106788,3.482126713,0,0,PIPO,PIPO,0,0,2022,0
63.75,20,7.362010551259734,10,3,EA-1-2,-118.498991037,44.478015733,16.4,-442.5,-0.492609363453908,0.311614730878187,0.764824572798926,12.6758241758242,2,-118.498991037_44.478015733,Easy,55,110,199,387,511,1908,N,N,486,479,516,438,539,564,507,557,503,0,0,0,0,10,0,0,19,0,10,46,79,116,141,143,458.9,0,0,-63.941000697104,143,NA,NA,792.118177596413,0.237749217068889,12.010753852021,1.98166507547218,11.779410685417,6.12425153454497,840.8671716580341,5.052612400723874,9.900986574053535,0.6230202317237854,-118.498991037_44.478015733,9.375,80,15.625,-0.342705726140591,4,1100,56.1197916666667,?,PICO,475,1575,2023,7.003065458786462
7.5,43,6.715383386334681,2.75,1,H10,-117.5946108,46.28661109,276.6,-522.4,-1.47374846328049,0.486858573216521,0.1032226485967,6.02197802197803,2,-117.5946108_46.28661109,School,75,111,138,287,407,1381,N,N,770,789,804,802,791,802,801,834,814,783,0,389,320,280,131,282,201,289,312,267,295,355,379,377,799,194.5,783,-199.92964010663,389,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,938.5119633661577,6.973299958926606,9.12827771101326,0.5929774641990662,-117.5946108_46.28661109,13.25,36.25,47.25,-0.342705578022521,22.1185627,800,4.81771,PSME,PIPO,25,825,2022,6.684611727667927
70,61.25,6.309918278226516,1.25,3,FL-7-1,-119.183264092,44.17897627,192.5,-254.5,0.291716596196752,0.798657718120805,0.754096064088696,26.456043956044,1,-119.183264092_44.17897627,Flagtail,0,100,200,523,658,1648,Y,N,434,468,442,496,415,407,499,442,427,440,0,0,0,210,146,144,248,273,294,357,253,315,316,337,447,0,440,32.5273115548541,357,NA,7,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,528.9957984843381,5.792474926299551,12.349261702398593,0.3650503158569336,-119.183264092_44.17897627,27.5,48.75,42.5,-0.342705744827534,6,550,3.515625,PIPO,PIPO,0,550,2023,6.309918278226516
72.5,62.5,5.1647859739235145,0,3,EG-5-1,-119.380719732,43.821988046,261.399674224854,-253.943886566162,0.956070850787109,0.973862461789484,0.656912518492148,38.6533776167985,1,-119.380719732_43.821988046,Egley,45,111,167,576,707,1574,Y,N,514.803344726562,578.156311035156,505.201263427734,513.101501464844,511.512420654297,468.451232910156,484.966064453125,524.809143066406,530.715942382812,521.718383789062,-114.093955993652,-187.29866027832,86.5998153686523,289.320373535156,251.181106567383,224.563949584961,291.968292236328,305.340942382812,382.545928955078,467.901245117188,501.873748779297,464.668090820312,340.206176757812,435.394989013672,515.343560791016,-150.696308135986,635.812339782715,131.710377390231,501.873748779297,9,8,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,413.49895382940355,5.758118078223286,14.034575737554743,0.3609808683395386,-119.380719732_43.821988046,6.25,41.25,58.75,-0.342705660336301,8,175,2.9296875,PIPO,PIPO,0,175,2023,5.1647859739235145
76.25,11.875,3.2188758248682006,0,3,WH-2-X,-119.844086993,44.94162619,65.4,-367.6,-1.59588296865213,0.399538106235566,0.00961792820825528,1.43956043956045,2,-119.844086993_44.94162619,Wheeler,25,110,163,548,681,1204,Y,N,387,403,475,390,436,396,477,437,461,468,0,134,48,0,18,32,49,173,96,85,19,64,0,149,433,67,468,-162.357772250219,173,NA,NA,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638,414.05057510688334,8.630276982557989,13.97314579979297,0.2966946065425873,-119.844086993_44.94162619,0,38.125,58.125,-0.342705676920603,18,25,0.78125,PSME,PIPO,0,25,2023,3.2188758248682006
78.75,12.5,6.263398262591624,1.25,3,WH-5-2,-119.840348197,44.954447069,215,-264.6,-1.75802884429255,0.644286905754796,0.066934710823715,-3.25824175824176,2,-119.840348197_44.954447069,Wheeler,25,110,196,515,649,1273,Y,N,463,543,564,426,383,294,453,562,571,537,38,289,309,143,200,175,186,272,205,199,172,190,215,240,479.6,163.5,499,-133.081113749512,309,NA,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638,440.8294999987901,8.38806835314588,13.27985042936837,0.25396600365638733,-119.840348197_44.954447069,4.375,54.375,45,-0.342705761983157,12,375,13.0208333333333,PIPO,PIPO,150,525,2023,5.926926025970411
8.75,72.5,5.703782474656201,1.875,1,EG-11-1,-119.407927276,43.776763052,-75.433249604702,-375.178490388393,0.379145373052421,0.519804412968876,0.798555364033843,38.9638245059894,1,-119.407927276_43.776763052,Egley,45,110,171,585,715,1553,Y,N,279.060333251953,287.878784179688,317.315032958984,299.298522949219,333.597473144531,267.085632324219,308.888000488281,245.532241821289,315.04638671875,343.75,-428.677825927734,-447.538848876953,-236.859619140625,-27.4368228912354,-106.474380493164,-76.4581451416016,-55.0871276855469,-15.5060615539551,-0.549752593040466,77.8800659179688,133.698196411133,127.10083770752,117.029861450195,155.808898925781,299.745240783691,-438.108337402344,772.427825927734,58.9371181645882,155.808898925781,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921,398.9691360774871,5.84326322356648,14.233322159512603,0.3901994824409485,-119.407927276_43.776763052,10,21.875,56.875,-0.342705581417706,2,300,0,PIPO?,PIPO,0,300,2023,5.703782474656201
8.75,93.75,5.298317366548036,0,1,WH-5-1,-119.838445966,44.964470191,287.1,-220.9,-0.66705795066612,1.0492125984252,0.632423809910405,26.5439560439561,1,-119.838445966_44.964470191,Wheeler,0,106,209,478,612,1406,N,N,522,577,532,492,394,377,444,525,626,591,56,269,128,114,200,240,314,434,434,428,310,448,345,533,508,162.5,535,-64.2565303993738,533,7,6,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638,458.2389636999008,7.617167957188373,12.00798008292489,0.43732750415802,-119.838445966_44.964470191,2.5,78.75,18.125,-0.342705778403534,32,175,0,PIPO,PIPO,25,200,2023,5.1647859739235145
81.25,24.375,3.912023005428146,0,3,WH-4-2,-119.845723854,44.943278182,109.8,-270.9,-0.976182263209542,0.714473338586814,0.194120890815162,10.5,2,-119.845723854_44.943278182,Wheeler,25,110,138,548,681,1204,Y,N,294,391,437,378,287,288,399,413,468,452,0,114,0,0,23,101,151,219,218,272,0,127,107,202,380.7,57,452,-99.3452627786461,272,NA,9,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638,417.9465447474267,8.598711542028589,13.931317861435959,0.2966946065425873,-119.845723854_44.943278182,1.25,52.5,37.5,-0.342705629875148,20,50,0.260416666666667,PSME,JUOC,0,50,2023,3.912023005428146
81.25,76.25,6.620073206530356,16.25,3,FL-10-1,-119.189834631,44.186306696,144.1,-208.3,0.0149628439109718,0.837116912599319,0.79960699957749,26.7967032967033,1,-119.189834631_44.186306696,Flagtail,45,110,88,552,686,1655,Y,N,292,285,336,336,327,371,416,376,387,398,0,0,0,0,97,124,233,260,251,275,201,295,259,295,352.4,0,398,1.58139008135961,295,11,6,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,525.0653142017607,5.679115312679289,13.293132199048891,0.4327937364578247,-119.189834631_44.186306696,33.75,75,22.5,-0.342705558772447,16,750,4.55729166666667,PIPO,PIPO,0,750,2023,6.620073206530356
83.75,57.5,4.8283137373023015,0,3,EG-8-3,-119.384450062,43.824674242,202.497459411621,-319.477125549316,1.65313765417586,0.862349128831563,0.490853803284826,49.8155006995568,1,-119.384450062_43.824674242,Egley,45,111,144,573,703,1574,Y,N,477.382873535156,587.197387695312,519.155578613281,518.796997070312,499.070983886719,463.05419921875,522.596557617188,521.067993164062,542.450866699219,568.972412109375,-363.211944580078,-520.933959960938,-176.243728637695,288.873291015625,330.645172119141,315.406524658203,349.247863769531,264.520416259766,300.063171386719,423.271514892578,450.124328613281,359.168762207031,395.466003417969,379.350677490234,521.974584960937,-442.072952270508,932.184356689453,349.935267782258,450.124328613281,9,4,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,424.9109774911441,5.678701956147206,13.915995637106903,0.35642123222351074,-119.384450062_43.824674242,18.75,38.125,59.375,-0.342705570911123,4,125,0.716145833333333,PIPO,PIPO,0,125,2023,4.8283137373023015
83.75,66.25,4.605170185988092,0,3,CA-B3-3,-118.838025014,44.042796589,278.6,-66.8,1.40776530985248,1.68789808917197,0.745804821287394,49.2032967032967,1,-118.838025014_44.042796589,Calamity,45,110,147,548,678,1675,Y,N,312,372,368,360,361,370,337,328,379,267,0,0,0,0,148,231,364,425,500,535,583,566,362,472,345.4,0,267,128.103446672927,583,6,5,519.883072209697,0.23931562542864,11.8450904753037,1.98762845395272,11.9412350056932,6.04220305036617,510.746898987305,5.913225829533967,12.029933427764284,NA,-118.838025014_44.042796589,12.5,71.25,20,-0.342705549536301,14,100,0.260416666666667,PIPO,LAOC-PIPO,0,100,2023,4.605170185988092
85,78.75,0,0,3,CA-B5-3,-118.83653726,44.040542583,270.7,-62.7,2.27679590339317,1.51769646070786,0.801342771810173,40.8956043956044,1,-118.83653726_44.040542583,Calamity,45,110,133,567,701,1689,Y,N,322,355,354,334,405,346,277,303,329,309,0,0,0,67,255,301,382,406,371,419,506,427,423,485,333.4,0,309,176.240845268519,506,5,4,519.883072209697,0.23931562542864,11.8450904753037,1.98762845395272,11.9412350056932,6.04220305036617,510.746898987305,5.913225829533967,12.029933427764284,NA,-118.83653726_44.040542583,12.5,61.25,38.75,-0.342705553888178,16,0,2.99479166666667,PIPO,-,0,0,2023,0
88.75,27.5,4.8283137373023015,0,3,WH-1-2,-119.873846052,44.952720836,134.7,-308.5,-1.94409683340915,0.582129963898917,0.00112806020484635,-0.653846153846151,2,-119.873846052_44.952720836,Wheeler,15,110,214,526,661,1202,Y,N,326,408,537,441,402,294,517,488,541,478,109,258,120,0,159,91,105,211,132,147,124,175,1,215,443.2,183.5,369,-181.280519002509,258,NA,NA,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993,429.3353101421502,8.1878712853275335,13.043330719226885,0.3452838361263275,-119.873846052_44.952720836,8.75,62.5,36.875,-0.34270578482164,15,50,17.7734375,PIPO,JUOC,75,125,2023,3.912023005428146
91.25,0,3.2188758248682006,0,3,WH-1-X,-119.877714187,44.954237604,31.2,-256.7,-2.01472207810994,0.534907954150747,3.92720162064724e-6,0.0274725274725315,2,-119.877714187_44.954237604,Wheeler,0,104,229,492,627,1202,N,N,232,306,397,261,216,167,379,310,310,301,52,129,28,0,0,10,39,97,0,9,0,9,0,154,287.9,90.5,249,-140.998269371922,154,NA,NA,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993,426.6037924082042,8.165389316568241,13.133959345547579,0.3452838361263275,-119.877714187_44.954237604,7.5,27.5,72.5,-0.342705713089383,30,0,0,PIPO,-,25,25,2023,0
